"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Sw_Pass","Crs_Pass","TI_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes","Url"
2023,"Tottenham","Premier League","Clément Lenglet","FRA","DF","27",1995,22.4,1465,1431,29,22,5,20,16,6,0,0,0,0,1270,5,11,"https://fbref.com/en/players/4f28a6ff/Clement-Lenglet"
2023,"Tottenham","Premier League","Hugo Lloris","FRA","GK","35",1986,24.5,728,513,212,26,0,0,0,0,0,0,0,0,561,3,1,"https://fbref.com/en/players/8f62b6ee/Hugo-Lloris"
2023,"Tottenham","Premier League","Pape Matar Sarr","SEN","MF,FW","19",2002,2.4,154,150,4,2,0,1,0,0,0,0,0,0,141,0,0,"https://fbref.com/en/players/feb5d972/Pape-Matar-Sarr"
2023,"Tottenham","Premier League","Lucas Moura","BRA","MF,DF","29",1992,1.7,89,83,6,0,1,0,9,5,1,0,0,0,62,0,6,"https://fbref.com/en/players/2b622f01/Lucas-Moura"
2023,"Tottenham","Premier League","Ivan Perišić","CRO","DF,MF","33",1989,23.4,1121,895,221,16,0,13,196,138,67,57,6,0,713,5,43,"https://fbref.com/en/players/6fe90922/Ivan-Perisic"
2023,"Tottenham","Premier League","Pedro Porro","ESP","DF,MF","22",1999,12.6,648,525,121,6,7,4,77,91,24,12,12,0,465,2,29,"https://fbref.com/en/players/27d0a506/Pedro-Porro"
2023,"Tottenham","Premier League","Richarlison","BRA","MF,FW","25",1997,11.2,279,270,9,0,4,1,16,0,0,0,0,0,196,0,13,"https://fbref.com/en/players/fa031b34/Richarlison"
2023,"Tottenham","Premier League","Cristian Romero","ARG","DF","24",1998,26.3,1606,1523,80,60,4,20,0,19,0,0,0,0,1407,3,24,"https://fbref.com/en/players/a3d94a58/Cristian-Romero"
2023,"Tottenham","Premier League","Davinson Sánchez","COL","DF","26",1996,9.5,594,583,10,7,0,1,2,3,0,0,0,0,515,1,10,"https://fbref.com/en/players/da7b447d/Davinson-Sanchez"
2023,"Tottenham","Premier League","Ryan Sessegnon","ENG","DF","22",2000,9,390,318,72,2,2,1,30,70,0,0,0,0,280,0,19,"https://fbref.com/en/players/6aa3e78b/Ryan-Sessegnon"
2023,"Tottenham","Premier League","Oliver Skipp","ENG","MF","21",2000,16.6,772,755,12,7,1,4,10,0,0,0,0,0,660,5,14,"https://fbref.com/en/players/6250083a/Oliver-Skipp"
2023,"Tottenham","Premier League","Djed Spence","ENG","FW,DF","21",2000,0.1,9,9,0,0,0,0,0,0,0,0,0,0,5,0,2,"https://fbref.com/en/players/9bc9a519/Djed-Spence"
2023,"Tottenham","Premier League","Japhet Tanganga","ENG","DF","23",1999,1.6,92,91,1,1,0,0,1,0,0,0,0,0,82,0,0,"https://fbref.com/en/players/e9971f2d/Japhet-Tanganga"
2023,"Tottenham","Premier League","Harvey White","ENG","MF","20",2001,0.1,8,6,2,0,1,0,3,0,2,2,0,0,3,0,0,"https://fbref.com/en/players/4d90ce8c/Harvey-White"
2023,"Toulouse","Ligue 1","Zakaria Aboukhlal","MAR","FW,MF","22",2000,27.5,777,744,28,1,1,1,29,22,1,0,0,0,576,5,46,"https://fbref.com/en/players/c2a6033c/Zakaria-Aboukhlal"
2023,"Toulouse","Ligue 1","Yanis Begraoui","MAR","FW,MF","21",2001,0.7,19,17,2,0,0,0,0,0,0,0,0,0,14,0,0,"https://fbref.com/en/players/5e6355f8/Yanis-Begraoui"
2023,"Toulouse","Ligue 1","Veljko Birmančević","SRB","FW,MF","24",1998,4.9,161,152,5,1,0,2,5,3,1,0,0,0,107,4,5,"https://fbref.com/en/players/636247ca/Veljko-Birmancevic"
2023,"Toulouse","Ligue 1","Fares Chaïbi","ALG","FW,MF","19",2002,26,1018,975,37,8,6,13,57,14,8,1,4,0,742,6,33,"https://fbref.com/en/players/357103bd/Fares-Chaibi"
2023,"Toulouse","Ligue 1","Logan Costa","CPV","DF","21",2001,4.6,230,225,5,4,0,0,0,1,0,0,0,0,194,0,3,"https://fbref.com/en/players/bfb2056e/Logan-Costa"
2023,"Toulouse","Ligue 1","Thijs Dallinga","NED","FW","21",2000,26.1,522,516,4,0,0,4,18,2,0,0,0,0,327,2,32,"https://fbref.com/en/players/b70afb45/Thijs-Dallinga"
2023,"Toulouse","Ligue 1","Brecht Dejaegere","BEL","MF","31",1991,20.1,664,619,40,2,5,3,19,8,1,1,0,0,518,5,18,"https://fbref.com/en/players/4ca4f601/Brecht-Dejaegere"
2023,"Toulouse","Ligue 1","Branco van den Boomen","NED","MF","27",1995,32.1,2214,1891,310,89,12,70,282,21,169,58,101,0,1684,13,37,"https://fbref.com/en/players/99d660b2/Branco-van-den-Boomen"
2023,"Toulouse","Ligue 1","Mikkel Desler","DEN","DF","27",1995,25.1,1573,1338,230,22,1,2,42,208,0,0,0,0,1336,5,36,"https://fbref.com/en/players/1d5c96f8/Mikkel-Desler"
2023,"Toulouse","Ligue 1","Moussa Diarra","MLI","DF","21",2000,13.6,646,552,89,21,0,5,13,68,0,0,0,0,537,5,15,"https://fbref.com/en/players/698f11e3/Moussa-Diarra"
2023,"Toulouse","Ligue 1","Maxime Dupé","FRA","GK","29",1993,38,1271,918,352,88,0,2,0,0,0,0,0,0,994,1,1,"https://fbref.com/en/players/0e12089d/Maxime-Dupe"
2023,"Toulouse","Ligue 1","Denis Genreau","AUS","MF","23",1999,7.3,323,313,10,1,0,2,16,4,0,0,0,0,243,0,17,"https://fbref.com/en/players/badcdcae/Denis-Genreau"
2023,"Toulouse","Ligue 1","Saïd Hamulic","BIH","FW","21",2000,1.2,10,9,1,0,1,0,1,0,0,0,0,0,6,0,1,"https://fbref.com/en/players/52cd0e88/Said-Hamulic"
2023,"Toulouse","Ligue 1","Rhys Healey","WAL","FW","27",1994,0.7,15,15,0,0,0,0,0,0,0,0,0,0,8,0,1,"https://fbref.com/en/players/07ace8c3/Rhys-Healey"
2023,"Toulouse","Ligue 1","Waren Kamanzi","NOR","DF","21",2000,7.4,358,295,62,4,0,1,6,58,0,0,0,0,306,1,4,"https://fbref.com/en/players/a426a912/Waren-Kamanzi"
2023,"Toulouse","Ligue 1","Kévin Keben Biakolo","CMR","DF","18",2004,4,148,112,36,1,0,1,6,35,0,0,0,0,117,0,6,"https://fbref.com/en/players/c43a8336/Kevin-Keben-Biakolo"
2023,"Toulouse","Ligue 1","Christian Mawissa","FRA","DF","17",2005,1.1,48,41,7,1,0,0,1,6,0,0,0,0,41,0,0,"https://fbref.com/en/players/2c70d915/Christian-Mawissa"
2023,"Toulouse","Ligue 1","Nathan N'Goumou","FRA","FW","22",2000,1,30,29,1,0,0,0,1,1,0,0,0,0,25,0,1,"https://fbref.com/en/players/e110ea4b/Nathan-NGoumou"
2023,"Toulouse","Ligue 1","Rasmus Nicolaisen","DEN","DF","25",1997,33.3,1763,1721,40,37,0,20,0,3,0,0,0,0,1484,2,10,"https://fbref.com/en/players/3f319bb9/Rasmus-Nicolaisen"
2023,"Toulouse","Ligue 1","Ado Onaiwu","JPN","FW","26",1995,12,337,328,7,1,2,3,5,2,0,0,0,0,252,2,16,"https://fbref.com/en/players/ff4df82e/Ado-Onaiwu"
2023,"Toulouse","Ligue 1","Rafael Ratão","BRA","FW,MF","26",1995,20.6,800,777,18,1,5,3,52,16,0,0,0,0,590,5,25,"https://fbref.com/en/players/40ef7347/Rafael-Ratao"
2023,"Toulouse","Ligue 1","Anthony Rouault","FRA","DF","21",2001,36.8,2063,1923,138,67,1,23,0,12,0,0,0,0,1802,2,14,"https://fbref.com/en/players/9b545925/Anthony-Rouault"
2023,"Toulouse","Ligue 1","Vincent Sierro","SUI","MF","26",1995,7.4,408,367,38,7,2,7,25,2,21,11,8,0,321,3,8,"https://fbref.com/en/players/92ffb8f9/Vincent-Sierro"
2023,"Toulouse","Ligue 1","Naatan Skyttä","FIN","MF","20",2002,0.3,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0,"https://fbref.com/en/players/d7547531/Naatan-Skytta"
2023,"Toulouse","Ligue 1","Stijn Spierings","NED","MF","26",1996,34.7,2085,2005,75,68,1,35,21,7,0,0,0,0,1778,5,40,"https://fbref.com/en/players/a08985b8/Stijn-Spierings"
2023,"Toulouse","Ligue 1","Gabriel Suazo","CHI","DF","24",1997,14,828,722,101,9,1,3,14,92,0,0,0,0,687,5,25,"https://fbref.com/en/players/39b326ed/Gabriel-Suazo"
2023,"Toulouse","Ligue 1","Issiaga Sylla","GUI","DF","28",1994,15.2,838,675,160,17,0,1,41,143,0,0,0,0,645,3,25,"https://fbref.com/en/players/b99bec05/Issiaga-Sylla"
2023,"Toulouse","Ligue 1","Theocharis Tsingaras","GRE","MF","21",2000,0.1,5,4,1,1,0,0,0,0,0,0,0,0,4,0,0,"https://fbref.com/en/players/906baf89/Theocharis-Tsingaras"
2023,"Toulouse","Ligue 1","Oliver Zandén","SWE","DF,MF","20",2001,1.6,71,58,13,2,0,0,6,11,0,0,0,0,47,0,3,"https://fbref.com/en/players/72d4922b/Oliver-Zanden"
2023,"Troyes","Ligue 1","Lucien Agoume","FRA","MF","20",2002,12.2,744,720,21,15,3,8,9,2,4,3,0,0,619,3,12,"https://fbref.com/en/players/8bc8829a/Lucien-Agoume"
2023,"Troyes","Ligue 1","Amar Ahmed","SWE","FW","18",2004,0.2,10,10,0,0,0,0,0,0,0,0,0,0,6,0,0,"https://fbref.com/en/players/22396615/Amar-Ahmed"
2023,"Troyes","Ligue 1","Thierno Balde","FRA","DF,MF","20",2002,23.9,931,758,173,15,4,2,37,156,2,2,0,0,763,0,19,"https://fbref.com/en/players/3975195f/Thierno-Balde"
2023,"Troyes","Ligue 1","Andreas Bruus","DEN","DF,FW","23",1999,18.1,637,515,121,11,0,1,67,100,10,7,2,0,445,1,24,"https://fbref.com/en/players/b088d5d3/Andreas-Bruus"
2023,"Troyes","Ligue 1","Xavier Chavalerin","FRA","MF","31",1991,27,1068,1010,51,33,5,8,29,12,6,4,2,0,875,7,31,"https://fbref.com/en/players/279ddf6a/Xavier-Chavalerin"
2023,"Troyes","Ligue 1","Abdu Conté","POR","DF","24",1998,14.6,754,613,138,12,2,5,37,126,0,0,0,0,591,3,30,"https://fbref.com/en/players/cfa49cc1/Abdu-Conte"
2023,"Troyes","Ligue 1","Tristan Dingomé","CMR","MF","31",1991,1.1,78,68,9,2,0,0,5,2,5,2,1,0,55,1,1,"https://fbref.com/en/players/92b56413/Tristan-Dingome"
2023,"Troyes","Ligue 1","Kyliane Dong","FRA","MF,FW","17",2004,2.4,53,51,2,0,1,1,6,0,2,1,0,0,35,0,5,"https://fbref.com/en/players/836dc4a8/Kyliane-Dong"
2023,"Troyes","Ligue 1","Jordan Dongmo","CMR","MF","21",2001,0.2,10,9,1,1,0,0,0,0,0,0,0,0,9,0,0,"https://fbref.com/en/players/1b5b32d2/Jordan-Dongmo"
2023,"Troyes","Ligue 1","Gauthier Gallon","FRA","GK","29",1993,29.6,951,599,349,108,0,5,0,0,0,0,0,0,633,3,0,"https://fbref.com/en/players/db3164e1/Gauthier-Gallon"
2023,"Troyes","Ligue 1","Mathis Hamdi","FRA","DF","18",2003,0.8,38,27,11,0,0,1,2,11,0,0,0,0,26,0,4,"https://fbref.com/en/players/a94571f6/Mathis-Hamdi"
2023,"Troyes","Ligue 1","Rudy Kohon","FRA","DF","18",2004,0.7,28,27,1,0,0,0,0,1,0,0,0,0,24,0,1,"https://fbref.com/en/players/9cd28348/Rudy-Kohon"
2023,"Troyes","Ligue 1","Rominigue Kouamé","MLI","MF","25",1996,29.6,1403,1391,8,8,2,17,5,0,0,0,0,0,1244,4,17,"https://fbref.com/en/players/86a2ba20/Rominigue-Kouame"
2023,"Troyes","Ligue 1","Yasser Larouci","FRA","DF,MF","21",2001,20,824,655,166,12,5,0,50,148,5,3,0,0,621,3,20,"https://fbref.com/en/players/0ed063d6/Yasser-Larouci"
2023,"Troyes","Ligue 1","Mateusz Lis","POL","GK","25",1997,8.3,314,202,111,33,0,0,0,0,0,0,0,0,213,1,0,"https://fbref.com/en/players/fd78b105/Mateusz-Lis"
2023,"Troyes","Ligue 1","Rony Lopes","POR","MF,FW","26",1995,26.1,872,747,118,36,5,12,109,3,65,27,23,0,603,7,32,"https://fbref.com/en/players/7c2965bb/Rony-Lopes"
2023,"Troyes","Ligue 1","Derek Mazou-Sacko","FRA","MF","17",2004,0.2,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,"https://fbref.com/en/players/810edef9/Derek-Mazou-Sacko"
2023,"Troyes","Ligue 1","Marlos Moreno","COL","MF,DF","25",1996,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,"https://fbref.com/en/players/8499c713/Marlos-Moreno"
2023,"Troyes","Ligue 1","Papa Ndiaga Yade","SEN","DF,MF","22",2000,6.3,347,302,45,1,1,3,30,44,0,0,0,0,250,0,10,"https://fbref.com/en/players/87e9c7cd/Papa-Ndiaga-Yade"
2023,"Troyes","Ligue 1","Wilson Odobert","FRA","MF,FW","17",2004,19.6,538,508,26,2,3,3,34,6,16,9,0,0,408,4,21,"https://fbref.com/en/players/35516eac/Wilson-Odobert"
2023,"Troyes","Ligue 1","Ante Palaversa","CRO","MF","22",2000,0.3,17,14,3,2,0,0,2,0,1,1,0,0,14,0,0,"https://fbref.com/en/players/cd9b37a3/Ante-Palaversa"
2023,"Troyes","Ligue 1","Erik Palmer-Brown","USA","DF","25",1997,35.5,1435,1388,43,38,0,11,2,3,0,0,0,0,1212,4,12,"https://fbref.com/en/players/e5c1e0ca/Erik-Palmer-Brown"
2023,"Troyes","Ligue 1","Jackson Porozo","ECU","DF","21",2000,18,629,599,30,24,0,4,3,6,0,0,0,0,512,0,8,"https://fbref.com/en/players/7d704e92/Jackson-Porozo"
2023,"Troyes","Ligue 1","Adil Rami","FRA","DF","36",1985,17.7,731,691,35,31,0,7,5,3,0,0,0,0,615,5,8,"https://fbref.com/en/players/8dbff17c/Adil-Rami"
2023,"Troyes","Ligue 1","Jeff Reine-Adélaïde","FRA","MF","24",1998,2.6,128,120,8,5,0,1,0,0,0,0,0,0,106,0,3,"https://fbref.com/en/players/d504b3e1/Jeff-Reine-Adelaide"
2023,"Troyes","Ligue 1","Renaud Ripart","FRA","FW,MF","29",1993,14.7,468,441,26,1,1,1,21,13,0,0,0,0,317,1,14,"https://fbref.com/en/players/beae3a73/Renaud-Ripart"
2023,"Troyes","Ligue 1","Yoann Salmier","GUF","DF","29",1992,29.4,1456,1398,53,42,1,16,7,7,0,0,0,0,1198,5,13,"https://fbref.com/en/players/c3725db2/Yoann-Salmier"
2023,"Troyes","Ligue 1","Mama Samba Baldé","GNB","FW","26",1995,29.6,584,511,70,0,2,6,13,0,0,0,0,0,389,3,30,"https://fbref.com/en/players/fb14aa28/Mama-Samba-Balde"
2023,"Troyes","Ligue 1","Florian Tardieu","FRA","MF","30",1992,11.2,755,678,76,40,0,15,43,4,32,20,7,0,655,1,4,"https://fbref.com/en/players/ed39121c/Florian-Tardieu"
2023,"Troyes","Ligue 1","Alexis Tibidi","FRA","FW,MF","18",2003,0.8,23,21,2,0,0,0,0,0,0,0,0,0,19,0,0,"https://fbref.com/en/players/ca6f4846/Alexis-Tibidi"
2023,"Troyes","Ligue 1","Ike Ugbo","CAN","FW,MF","23",1998,9.9,137,120,16,1,0,0,0,0,0,0,0,0,96,1,4,"https://fbref.com/en/players/8a53d24b/Ike-Ugbo"
2023,"Troyes","Ligue 1","Tanguy Zoukrou","FRA","DF","19",2003,5.7,221,214,7,4,0,1,1,3,0,0,0,0,191,0,4,"https://fbref.com/en/players/aefa3050/Tanguy-Zoukrou"
2023,"Udinese","Serie A","James Abankwah","IRL","DF","18",2004,0.7,29,22,7,3,0,1,0,4,0,0,0,0,23,0,0,"https://fbref.com/en/players/4b7a9fcc/James-Abankwah"
2023,"Udinese","Serie A","Tolgay Arslan","GER","MF","31",1990,13.5,605,556,48,27,0,15,28,6,14,7,1,0,485,1,14,"https://fbref.com/en/players/963a328b/Tolgay-Arslan"
2023,"Udinese","Serie A","Rodrigo Becão","BRA","DF","26",1996,27.6,1400,1181,216,68,1,10,19,148,0,0,0,0,1089,3,31,"https://fbref.com/en/players/19e4eab9/Rodrigo-Becao"
2023,"Udinese","Serie A","Beto","GNB","FW","24",1998,23.7,299,289,9,0,0,0,9,0,0,0,0,0,190,1,11,"https://fbref.com/en/players/ed5c0319/Beto"
2023,"Udinese","Serie A","Jaka Bijol","SVN","DF","23",1999,30.3,1381,1341,35,28,4,13,1,1,0,0,0,0,1170,5,5,"https://fbref.com/en/players/6fdac234/Jaka-Bijol"
2023,"Udinese","Serie A","Leonardo Buta","POR","DF","20",2002,0.2,13,12,1,0,0,0,2,1,0,0,0,0,10,0,1,"https://fbref.com/en/players/dee3d535/Leonardo-Buta"
2023,"Udinese","Serie A","Nicolò Cocetta","ITA","DF","18",2003,0.4,12,11,1,0,0,0,0,1,0,0,0,0,11,0,0,"https://fbref.com/en/players/1faa06d5/Nicolo-Cocetta"
2023,"Udinese","Serie A","Gerard Deulofeu","ESP","FW","28",1994,13.5,588,475,110,27,1,0,59,14,43,20,14,0,443,3,14,"https://fbref.com/en/players/39583cfd/Gerard-Deulofeu"
2023,"Udinese","Serie A","Festy Ebosele","IRL","DF","19",2002,4.6,151,137,14,1,1,0,16,13,0,0,0,0,101,0,6,"https://fbref.com/en/players/dbfa4f16/Festy-Ebosele"
2023,"Udinese","Serie A","Enzo Ebosse","CMR","DF","23",1999,10.3,557,479,77,17,0,11,15,59,1,0,0,0,453,1,3,"https://fbref.com/en/players/9ba7b4fa/Enzo-Ebosse"
2023,"Udinese","Serie A","Kingsley Ehizibue","NED","DF","27",1995,17.1,565,493,72,1,0,2,37,70,1,0,0,0,412,0,30,"https://fbref.com/en/players/76b2817e/Kingsley-Ehizibue"
2023,"Udinese","Serie A","Axel Guessand","FRA","DF","17",2004,0.9,22,21,1,0,0,0,0,1,0,0,0,0,17,0,0,"https://fbref.com/en/players/e04dca4a/Axel-Guessand"
2023,"Udinese","Serie A","Mato Jajalo","BIH","MF","34",1988,0.7,29,29,0,0,0,2,0,0,0,0,0,0,23,0,2,"https://fbref.com/en/players/8c65eb5f/Mato-Jajalo"
2023,"Udinese","Serie A","Sandi Lovrić","SVN","MF","24",1998,25.9,963,884,74,33,4,12,75,5,36,6,15,0,767,5,15,"https://fbref.com/en/players/966eea58/Sandi-Lovric"
2023,"Udinese","Serie A","Jean-Victor Makengo","FRA","MF","24",1998,8.9,316,315,1,1,0,0,6,0,0,0,0,0,264,0,9,"https://fbref.com/en/players/22bfb57e/Jean-Victor-Makengo"
2023,"Udinese","Serie A","Adam Masina","MAR","DF","28",1994,8.8,428,386,40,13,1,6,10,27,0,0,0,0,332,2,3,"https://fbref.com/en/players/de0f152c/Adam-Masina"
2023,"Udinese","Serie A","Ilija Nestorovski","MKD","FW,MF","32",1990,7.1,163,153,9,0,6,1,0,0,0,0,0,0,116,1,6,"https://fbref.com/en/players/b1236c63/Ilija-Nestorovski"
2023,"Udinese","Serie A","Bram Nuytinck","NED","DF","32",1990,4.3,139,124,14,4,0,3,0,9,0,0,0,0,113,1,2,"https://fbref.com/en/players/e33f36d5/Bram-Nuytinck"
2023,"Udinese","Serie A","Simone Pafundi","ITA","MF,FW","16",2006,0.9,66,61,5,0,1,1,1,3,2,1,0,0,55,0,0,"https://fbref.com/en/players/8daee720/Simone-Pafundi"
2023,"Udinese","Serie A","Roberto Pereyra","ARG","DF,MF","31",1991,31.3,1277,1174,99,31,1,7,71,57,4,2,1,0,1038,4,40,"https://fbref.com/en/players/75f2c59f/Roberto-Pereyra"
2023,"Udinese","Serie A","Nehuén Pérez","ARG","DF","22",2000,31.3,1807,1621,184,57,0,63,18,120,0,0,0,0,1538,2,13,"https://fbref.com/en/players/f7c491f1/Nehuen-Perez"
2023,"Udinese","Serie A","Lazar Samardzic","SRB","MF","20",2002,20.5,893,772,118,48,3,23,92,5,62,33,17,0,715,3,17,"https://fbref.com/en/players/217c93a1/Lazar-Samardzic"
2023,"Udinese","Serie A","Vivaldo Semedo","POR","FW,MF","17",2005,0.4,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,"https://fbref.com/en/players/b6baba31/Vivaldo-Semedo"
2023,"Udinese","Serie A","Marco Silvestri","ITA","GK","31",1991,38,1177,783,391,89,0,5,0,0,0,0,0,0,916,3,0,"https://fbref.com/en/players/0d422df7/Marco-Silvestri"
2023,"Udinese","Serie A","Brandon Soppy","FRA","DF","20",2002,1,32,29,2,0,0,0,1,2,0,0,0,0,22,1,0,"https://fbref.com/en/players/28f66c2e/Brandon-Soppy"
2023,"Udinese","Serie A","Isaac Success","NGA","FW","26",1996,20.2,570,552,11,0,9,8,13,0,0,0,0,0,372,7,23,"https://fbref.com/en/players/f573a8bf/Isaac-Success"
2023,"Udinese","Serie A","Florian Thauvin","FRA","FW,MF","29",1993,6.1,216,182,33,6,3,1,37,2,18,7,4,0,144,1,6,"https://fbref.com/en/players/2b9fdeea/Florian-Thauvin"
2023,"Udinese","Serie A","Iyenoma Udogie","ITA","DF","19",2002,30,1127,966,160,23,1,2,29,133,4,0,0,0,931,1,40,"https://fbref.com/en/players/7cd520e8/Iyenoma-Udogie"
2023,"Udinese","Serie A","Walace","BRA","MF","27",1995,35.4,1771,1688,77,56,1,25,21,7,1,0,0,0,1482,6,38,"https://fbref.com/en/players/26db8853/Walace"
2023,"Udinese","Serie A","Marvin Zeegelaar","NED","DF","31",1990,3.9,187,165,22,3,0,2,4,19,0,0,0,0,153,0,0,"https://fbref.com/en/players/8abd0c03/Marvin-Zeegelaar"
2023,"Union Berlin","Bundesliga","Timo Baumgartl","GER","DF","26",1996,6.2,316,301,15,13,0,3,6,0,0,0,0,0,257,0,2,"https://fbref.com/en/players/bd7d2e6d/Timo-Baumgartl"
2023,"Union Berlin","Bundesliga","Sheraldo Becker","SUR","FW","27",1995,28.4,652,631,17,3,1,1,139,10,2,0,0,0,387,4,44,"https://fbref.com/en/players/8eb55dbb/Sheraldo-Becker"
2023,"Union Berlin","Bundesliga","Kevin Behrens","GER","FW","31",1991,17.1,483,471,8,0,2,0,8,3,0,0,0,0,283,4,11,"https://fbref.com/en/players/30ae134d/Kevin-Behrens"
2023,"Union Berlin","Bundesliga","Danilho Doekhi","NED","DF","24",1998,24.6,955,932,23,15,0,4,10,2,0,0,0,0,756,0,13,"https://fbref.com/en/players/f67c9d29/Danilho-Doekhi"
2023,"Union Berlin","Bundesliga","Niko Gießelmann","GER","DF","30",1991,14.5,744,521,221,23,0,3,88,165,33,21,6,0,496,2,25,"https://fbref.com/en/players/7242b495/Niko-Giesselmann"
2023,"Union Berlin","Bundesliga","Lennart Grill","GER","GK","23",1999,5,214,181,33,16,0,0,0,0,0,0,0,0,147,0,1,"https://fbref.com/en/players/37998008/Lennart-Grill"
2023,"Union Berlin","Bundesliga","Janik Haberer","GER","MF","28",1994,24.3,677,662,8,1,4,2,14,7,0,0,0,0,489,7,26,"https://fbref.com/en/players/70dcf94d/Janik-Haberer"
2023,"Union Berlin","Bundesliga","Genki Haraguchi","JPN","MF","31",1991,5.5,159,148,11,0,0,0,4,0,0,0,0,0,119,0,5,"https://fbref.com/en/players/f24ea523/Genki-Haraguchi"
2023,"Union Berlin","Bundesliga","Paul Jaeckel","GER","DF","24",1998,13.3,622,600,21,13,1,3,3,8,0,0,0,0,507,1,8,"https://fbref.com/en/players/a93b6f4e/Paul-Jaeckel"
2023,"Union Berlin","Bundesliga","Josip Juranović","CRO","DF","26",1995,10.4,492,313,177,30,0,1,74,109,37,19,15,0,318,2,18,"https://fbref.com/en/players/0a084b35/Josip-Juranovic"
2023,"Union Berlin","Bundesliga","Rani Khedira","GER","MF","28",1994,32,1039,1007,30,14,1,3,11,1,1,1,0,0,778,2,20,"https://fbref.com/en/players/59e4b92e/Rani-Khedira"
2023,"Union Berlin","Bundesliga","Robin Knoche","GER","DF","30",1992,31.9,1643,1578,59,56,1,7,5,3,0,0,0,0,1332,6,20,"https://fbref.com/en/players/6bd5cd5d/Robin-Knoche"
2023,"Union Berlin","Bundesliga","Aïssa Laïdouni","TUN","MF","25",1996,9.7,320,310,8,2,4,2,11,2,0,0,0,0,236,2,11,"https://fbref.com/en/players/22798128/Aissa-Laidouni"
2023,"Union Berlin","Bundesliga","Diogo Leite","POR","DF","23",1999,25,1366,1291,71,35,0,9,4,6,0,0,0,0,1071,4,16,"https://fbref.com/en/players/c4987edc/Diogo-Leite"
2023,"Union Berlin","Bundesliga","Jamie Leweling","GER","FW,MF","21",2001,2.9,57,55,2,0,0,0,10,1,0,0,0,0,39,0,2,"https://fbref.com/en/players/13fe7b69/Jamie-Leweling"
2023,"Union Berlin","Bundesliga","Sven Michel","GER","FW,MF","32",1990,5.5,181,176,3,0,2,0,17,1,1,0,0,0,100,2,11,"https://fbref.com/en/players/1e274a0a/Sven-Michel"
2023,"Union Berlin","Bundesliga","Levin Öztunalı","GER","MF","26",1996,0.1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"https://fbref.com/en/players/66385c46/Levin-Oztunali"
2023,"Union Berlin","Bundesliga","Miloš Pantović","SRB","MF","26",1996,2.3,75,73,0,0,0,0,3,0,0,0,0,0,46,2,4,"https://fbref.com/en/players/5dc15574/Milos-Pantovic"
2023,"Union Berlin","Bundesliga","Jordan Pefok","USA","FW","26",1996,15.1,300,294,5,0,1,0,2,2,0,0,0,0,165,1,6,"https://fbref.com/en/players/b684a484/Jordan-Pefok"
2023,"Union Berlin","Bundesliga","Tymoteusz Puchacz","POL","DF","23",1999,0.6,36,27,8,1,0,0,5,4,3,1,0,0,22,1,1,"https://fbref.com/en/players/c68b1b13/Tymoteusz-Puchacz"
2023,"Union Berlin","Bundesliga","Jérôme Roussillon","FRA","DF","29",1993,10.6,438,332,102,4,2,0,36,98,0,0,0,0,307,4,14,"https://fbref.com/en/players/13203c45/Jerome-Roussillon"
2023,"Union Berlin","Bundesliga","Julian Ryerson","NOR","DF","24",1997,11.5,501,374,125,4,1,4,41,119,2,0,2,0,350,2,16,"https://fbref.com/en/players/009a4f60/Julian-Ryerson"
2023,"Union Berlin","Bundesliga","Frederik Rønnow","DEN","GK","29",1992,29,1280,1021,257,94,0,0,0,0,0,0,0,0,888,2,2,"https://fbref.com/en/players/a70b8345/Frederik-Ronnow"
2023,"Union Berlin","Bundesliga","András Schäfer","HUN","MF","23",1999,9.6,274,261,13,2,1,0,8,1,0,0,0,0,205,0,14,"https://fbref.com/en/players/049751d7/Andras-Schafer"
2023,"Union Berlin","Bundesliga","Paul Seguin","GER","MF","27",1995,7.7,326,310,14,0,4,1,18,0,6,0,0,0,223,2,8,"https://fbref.com/en/players/8872ed17/Paul-Seguin"
2023,"Union Berlin","Bundesliga","Tim Skarke","GER","DF,MF","25",1996,0.6,36,32,4,0,0,1,8,4,0,0,0,0,22,0,1,"https://fbref.com/en/players/65857fdf/Tim-Skarke"
2023,"Union Berlin","Bundesliga","Morten Thorsby","NOR","MF","26",1996,9.3,191,178,11,1,0,1,3,0,0,0,0,0,119,2,4,"https://fbref.com/en/players/d1b49282/Morten-Thorsby"
2023,"Union Berlin","Bundesliga","Christopher Trimmel","AUT","DF","35",1987,20.1,1040,682,348,51,0,1,180,217,80,36,37,0,649,10,26,"https://fbref.com/en/players/056d2d95/Christopher-Trimmel"
2023,"Valencia","La Liga","Domingos André Ribeiro Almeida","POR","MF","22",2000,28.2,1402,1226,164,72,7,12,127,13,63,22,17,0,1110,12,18,"https://fbref.com/en/players/e6697917/Domingos-Andre-Ribeiro-Almeida"
